2015-02-01,537600,867800,455900,206600,621500,244400,1375600,703300,213100,1004600,634400,1138700,740800,407400,396700,895000,921600,589600
2015-03-01,544100,876700,457600,208400,628800,247200,1376400,705200,217000,1017700,642200,1156800,734400,411900,401500,905400,926700,595100
2015-04-01,550700,885200,459200,210800,635100,249800,1372500,705900,222300,1029200,648700,1163300,724300,418000,407000,908700,929600,601200
2015-05-01,558100,894600,461700,213400,642000,252400,1373800,709300,227700,1038300,656500,1168400,717900,424800,415300,909800,935700,607000
2015-06-01,565700,902600,465300,216700,649600,255400,1382600,716300,232300,1051000,666600,1181300,715100,430800,425000,912100,944200,611800
2015-07-01,571200,909900,468400,220300,657100,259000,1393500,722900,236000,1065900,675900,1195600,713500,435400,432600,910800,949300,614000
2015-08-01,574700,917500,470900,223700,666900,262100,1395800,728600,240100,1080900,683300,1205500,726000,440200,439000,906500,950900,616800
2015-09-01,578700,925200,474200,226000,679300,265700,1390200,732200,244200,1096400,690900,1213300,749100,445200,444600,907500,954100,621400
2015-10-01,583200,929200,477600,227300,688900,270200,1383700,735000,247100,1107500,698200,1218700,767900,449700,449700,911400,958100,627600
2015-11-01,586100,930300,479600,228800,694800,274200,1379100,737800,248400,1113700,702400,1222700,774900,452900,452500,908300,961500,633900
2015-12-01,587400,929100,481100,231200,698500,277000,1374000,740600,246900,1118500,704900,1228100,782300,454600,452900,902300,963300,638500
2016-01-01,587100,927400,482600,233200,701900,279500,1367900,741500,243400,1123000,705500,1228500,785200,456300,452400,895100,962200,640700
2016-02-01,587700,925900,484300,235600,705500,281500,1362100,742400,240700,1126000,704500,1223700,789400,458400,451700,881400,960300,641700
2016-03-01,590500,926200,488700,239500,707900,283700,1362300,745800,239200,1127600,704500,1223000,800900,462300,452500,872700,963100,642400
2016-04-01,595300,927400,496100,243500,710800,286700,1374200,751400,237900,1130800,706300,1228100,823200,468800,455000,885600,970800,643800
2016-05-01,600000,930400,503600,247100,714300,290900,1390900,757000,239400,1139100,706800,1232400,844500,476800,460400,906600,976700,647800
2016-06-01,604900,934300,509900,250800,717900,295400,1404000,761400,243000,1151500,704700,1236300,862300,483800,468200,915600,978800,653100
2016-07-01,608100,937000,516100,253200,720000,298400,1414800,763900,245800,1162500,702200,1239100,877400,490600,476700,915500,980200,657800
2016-08-01,608800,940600,523400,254300,720800,299800,1423800,764900,246400,1169900,699900,1244500,886600,496300,484000,914400,982800,660200
2016-09-01,609300,945600,529500,254700,719400,300900,1431600,765300,246300,1175800,697900,1255900,886700,500500,491300,916500,985000,660900
2016-10-01,613900,954200,536000,256400,718200,302300,1442200,768200,248100,1186100,698500,1272800,886000,505500,498300,920400,988500,662100
2016-11-01,621100,963700,547000,259400,719600,303900,1456500,774700,250800,1197600,702200,1286300,887100,513500,504800,921600,991900,665500
2016-12-01,629200,971600,561300,262400,726300,305200,1474900,783900,254600,1206300,708300,1294500,890000,522000,512000,921500,996700,670900
2017-01-01,637800,977700,571600,265900,734500,305700,1493200,791400,259100,1211600,714700,1301400,894700,527100,518900,920800,1001900,675700
2017-02-01,645300,984300,575000,269900,740000,306200,1502600,794700,264100,1215900,718900,1307800,899800,529600,523400,913500,1005000,678300
2017-03-01,648900,989400,575100,274300,744600,307400,1507700,794100,268500,1215800,720600,1311900,900700,530800,526000,901600,1004100,678600
2017-04-01,650500,997600,575600,278600,751800,308900,1508200,794000,272800,1213400,721700,1316900,896000,531400,529500,890600,1001700,680900
2017-05-01,654000,1006400,577800,282600,759100,310600,1502600,794700,276000,1210900,723000,1320900,889300,532300,531800,886200,998500,683900
2017-06-01,658800,1013700,579700,286600,762800,312600,1497100,796300,281400,1207700,726400,1324700,884900,534200,532200,893000,998200,686500
2017-07-01,662800,1020000,582200,291100,765000,314700,1501600,801000,288100,1202900,732800,1329300,879200,534300,533200,906400,1000500,688500
2017-08-01,668000,1027500,586200,296300,768800,317600,1508800,807200,293400,1198700,741700,1330800,866900,534300,535200,914900,1004000,692000
2017-09-01,672200,1034300,591200,302500,771200,321800,1509700,811900,297800,1196400,750900,1324900,860100,535300,534700,918700,1005300,696100
2017-10-01,673100,1040500,593200,306700,773300,324500,1506000,813400,301500,1190400,756300,1314100,864500,535600,533100,923400,1003700,699400
2017-11-01,674600,1047400,591200,308800,777600,324800,1509100,814600,303700,1184800,759300,1303500,874100,532600,534500,938900,1002900,703800
2017-12-01,678200,1055400,589500,310800,780500,324900,1514300,814600,304000,1183600,761800,1296500,878200,531000,538700,953100,1003600,709400
2018-01-01,680900,1065900,590800,313400,781600,324900,1519400,815300,304600,1186600,763500,1293000,882300,534400,542200,967600,1004400,714400
2018-02-01,683000,1076400,599100,314100,785500,327300,1527900,817300,306800,1190000,767800,1291200,885500,542300,548300,990100,1006400,720100
2018-03-01,687500,1081000,611400,311800,791400,332800,1539600,820200,308200,1196000,774700,1291000,886900,548400,553800,1013500,1007200,727400
2018-04-01,691300,1078200,619100,308600,793300,337000,1545900,820200,307400,1199500,778200,1290000,885000,548900,554100,1019600,1004000,730700
