,20008,20024,20002,20032
2001-05-01,13.633028988368954,-0.00023563321521713476,-0.0007664694129392302,-4.959456444453281e-05
2001-06-01,13.644366301760444,-0.0002285619341151346,-0.0007494445523246185,-4.890334255414075e-05
2001-07-01,13.654519871872148,-0.0005340603161148039,-4.776098873726653e-05,-4.822647151847548e-05
2001-08-01,13.663640608626148,-0.0005143330447090477,-0.0007290033123297235,0.0008082345270832292
2001-09-01,13.671871107762664,-0.00019208885207078197,-0.0007158859487077507,-5.927463219457252e-05
2001-10-01,13.6798053757989,0.0004122884525781245,0.001319160675359754,-5.837234132677338e-05
2001-11-01,13.68710884315975,9.713472742411966e-05,-4.540901260696728e-05,-5.749049722680866e-05
2001-12-01,13.693907736205025,-0.0004920242344681469,0.0012841007016390904,0.0007729028756440215
2002-01-01,13.700660716285332,-0.0010495351828421207,-6.349307133923787e-05,-6.875753757107361e-05
2002-02-01,13.70759121574478,-0.00044402921598418743,-6.249316483142309e-05,-0.0008836247862689106
2002-03-01,13.714474013786502,-0.0009912601180985803,0.0005867815457740733,-5.397896620706888e-05
2002-04-01,13.720870153810154,-0.00012618375162709583,0.0005714814941590873,-0.0008580234584147917
2002-05-01,13.726788627903469,-0.00039808338918589925,0.0018269376725115194,-4.1490225170193185e-05
2002-06-01,13.732128949025222,-0.00011480250792317293,0.0017671732294619602,-0.000836189509019647
2002-07-01,13.737008329809317,-0.0006504496450343566,0.0016995698541339976,-3.1012177347022885e-05
2002-08-01,13.7415410377641,-0.000365634636567691,0.0016252582332150212,-3.0669633902746796e-05
2002-09-01,13.74616047982948,0.0006995951978332471,0.001545417147218231,-3.0332734626270508e-05
2002-10-01,13.750865364470743,0.0004162181841973478,0.002047920465590991,-3.000135618513866e-05
2002-11-01,13.757139644637945,0.0027216667460461252,0.0007754064179863462,-0.0015788623654433565
2002-12-01,13.763690809234477,0.005141921653747161,0.0018462929663041194,0.0015281869343279908
2003-01-01,13.767475108925717,0.0013950674933056462,0.003362282893496271,0.002268842347053379
2003-02-01,13.7683141231333,-0.003068202741577153,0.0030988154008593227,0.001458909785313267
2003-03-01,13.769990042662466,-0.0014807595119705752,0.0012725519440568434,-0.001586533097160725
2003-04-01,13.773646353865574,0.0009446393458212299,0.0011379057118539038,-5.661901800380065e-05
2003-05-01,13.779987001895227,0.0008949687354160574,-0.0004483918849409463,-0.0015394562587367489
2003-06-01,13.787830988857532,-0.00052239296521428,-0.0009080082505228404,-3.527381575274546e-05
2003-07-01,13.79520580462391,-0.001399013490512857,-0.0003974623881788375,0.000698548186168324
2003-08-01,13.801107327653531,-0.0026686292483955043,-0.00038807324849798874,-4.35377250429525e-05
2003-09-01,13.806469813312125,-0.0021318467860371726,-0.00037895802844722937,0.0014031630450812571
2003-10-01,13.81270663063154,-0.0014140728630174237,5.032290374984427e-05,-6.317233179409243e-05
2003-11-01,13.820597597012831,-0.0009452153457534251,-0.0007934745665298948,0.000648804781073764
2003-12-01,13.83099012881266,-0.0004948176252312919,-0.0011485946031868366,-0.0007777128812413991
2004-01-01,13.843417511217282,-5.92999937900629e-05,-0.0018549258312248185,0.0013384224866950234
2004-02-01,13.856076519710935,-0.00026907868158509984,-0.0017366376321223953,0.0019928746106554485
2004-03-01,13.867248753368688,-0.0008913819014164659,-0.000518625509990045,0.0032895354679443045
2004-04-01,13.876605657324085,-0.002541073636807667,0.0005925526425141214,0.002478105821751342
2004-05-01,13.885596165530961,-0.0006389418102799027,0.00018679489009265637,0.0023511525177131176
2004-06-01,13.896260707649382,0.0035038862831324735,0.0005079438626154342,0.0009255438446125197
2004-07-01,13.910093200450222,0.00628856250288834,0.0011349306367733902,-0.001661959548142633
2004-08-01,13.92669408692489,0.005244647625000098,5.1562101186064524e-05,-0.0015783265141262603
2004-09-01,13.945222164485932,0.0020230322895500308,0.0006744502001119201,-0.00028162849447710414
2004-10-01,13.963499435677724,-0.0027151784890140362,-0.0012679395070165356,-0.0002724081400735656
2004-11-01,13.979498408069723,-0.007142042129114401,-0.0027226422950157314,0.00032790767541790444
2004-12-01,13.993656743347747,-0.006730460072621014,-0.0031620568565546847,0.0003073512032649717
2005-01-01,14.007369819238717,0.0001746456860729495,-0.002109475087328505,-0.0008562345009348604
2005-02-01,14.021141657527187,0.006178535721078404,-0.00026466255875412514,-0.000819840713948139
2005-03-01,14.035127899501926,0.006728893974690564,3.015345908785605e-05,0.0003233755997662513
2005-04-01,14.049000401332629,0.0027912655256674412,0.0003063316546221273,0.000304800736957489
2005-05-01,14.061276287314763,-0.0007336819590371135,1.0156663357463458e-05,-0.00025061062258302513
2005-06-01,14.071469738220108,-0.0024394843664250487,0.0005502566807198406,0.0002861006080312478
2005-07-01,14.079796052609659,-0.0031846436778462106,-0.000285283436296524,0.0013087505509865593
2005-08-01,14.085919301745598,-0.0025519657222137226,-0.0008030326434358415,0.0012375584317183552
2005-09-01,14.090183375822415,-0.0012926409875682054,-0.0018087017109174042,0.0006640859850239877
2005-10-01,14.09321804926885,0.0014112115860864805,-0.0007098748330935933,0.00012925003437125326
2005-11-01,14.095261260089774,0.0030085620506774546,-0.0006842139262523972,-0.0008484405803148576
2005-12-01,14.096545587694262,0.002398605363266526,-0.0011610753903248394,-0.0003354314867340946
2006-01-01,14.097903668482445,-0.0002611897353492765,-0.0016184744100513626,-0.00171914693855868
2006-02-01,14.098355952524528,-0.0022900864985011538,-0.00181754603927331,-0.0007237272484381663
2006-03-01,14.098205213905008,-0.00282049057092415,-0.00226280656133504,-0.0006941946780418817
2006-04-01,14.097828267916904,-0.002884649839417719,-0.0027104750880546646,0.00022275339386013115
2006-05-01,14.096621085033016,-0.0026632522974185946,-0.0017113298036601776,-0.00022857490959893312
2006-06-01,14.093369541467293,-0.0017051574364597144,-0.001460565011351278,0.0010721235600801293
2006-07-01,14.088890845705196,-0.002295638900188024,-0.001947894455692989,0.0018647139663912071
2006-08-01,14.083703953832192,-0.002743693746353415,-0.001959314422215641,0.0013462775744521593
2006-09-01,14.078643757494643,-0.002755021803910296,-0.0005067266846783269,-0.00036499082925978144
2006-10-01,14.074407278984301,-0.001402250001058647,0.0004740141892050076,-0.0015521538332272655
2006-11-01,14.071160020834743,-0.0001856238805579835,0.0009747598235474442,-0.0026615944076056053
2006-12-01,14.069454858431197,0.0015238167506073097,0.0014792771754095213,-0.0013807666725433876
2007-01-01,14.070540298140806,0.002790038350415358,0.0027242746255708994,-0.0020987570758723706
2007-02-01,14.073094182592023,0.0031128169085370416,0.0017275041622326626,-0.002793914007931164
2007-03-01,14.076874322098181,0.0010831034246585602,-8.770523633572225e-06,-0.0015862909993895613
2007-04-01,14.08217326319198,-0.0004717916849603654,-0.0009905549177045003,-0.0008001740611227603
2007-05-01,14.087901311847096,-0.0013954538965403884,-0.0004941760679990637,-0.00078599774017718
2007-06-01,14.093142294562554,-0.0012369540919614508,-0.0007370086326368153,-0.0007738246816799688
2007-07-01,14.099485768484728,-0.002322617366807833,-0.0014707685428092532,-0.0026247168156317002
2007-08-01,14.105190633078728,-0.002341031055708598,-0.002211572674703177,-0.0037292570939264635
2007-09-01,14.108702423589653,-0.0019054360646872937,-0.0009958771415998768,-0.0015004896033499193
2007-10-01,14.109746109385897,0.00011030225942754157,-0.0010076710721484972,-0.0018921226476589226
2007-11-01,14.108478634845293,-0.00020513786613740592,-0.0007730391447289264,-0.0007850736579904094
2007-12-01,14.104666543672055,-0.001651786889897977,-0.0007862433312411099,-0.0007992173607540565
2008-01-01,14.099862090319599,-0.004291030663537754,0.0007155907980198606,-0.0008154734344785197
2008-02-01,14.092384431699452,-0.006444831548950702,0.0012360729672753479,-0.0012216479399107527
2008-03-01,14.083780426894593,-0.006313969029035249,-0.0012965447556183562,0.00031162260094852456
2008-04-01,14.076335176246172,-0.0022485155726439388,-0.001833734187458802,0.00032037085608749294
2008-05-01,14.070152776337855,0.004222075786547208,-5.9569830387573575e-05,0.002314271364872056
2008-06-01,14.064009916540792,0.009641792822947082,0.000984159136418583,0.00036355933957210596
2008-07-01,14.06049387588294,0.014422328396950235,0.0007420647181834994,-0.0036478260752978997
2008-08-01,14.057672115114245,0.011541926095802069,0.0004917807799316165,-0.004157404420334743
2008-09-01,14.054527458434775,0.002691298246649154,0.0005001758039213655,-0.0018369223453760242
2008-10-01,14.0516098204387,-0.0019533633437553988,0.0005079065911743896,-0.0010767033181018348
2008-11-01,14.050108259323599,-0.000502556494886619,-0.0005563025002857103,-0.001983483809622655
2008-12-01,14.049554483746773,0.0007056609133773151,-0.0008342182511018592,-0.0012141844492425946
2009-01-01,14.05066172840276,0.0006769146824261441,0.00023594836094886773,-0.00038723694307485346
2009-02-01,14.050266424606649,0.00015085995275576636,0.0016020261831997118,-0.00040294085681757963
2009-03-01,14.048683644915663,-0.0011653242788920437,-0.0011104617695867347,-0.0008844118693875913
2009-04-01,14.047336309661318,-0.0014477719427112845,-0.0014031071783513482,1.7506543072087766e-05
2009-05-01,14.046066568993938,0.00035888463395394865,-0.0003209668815298272,0.001966393559472479
2009-06-01,14.043681450992509,-0.0036138101253158084,0.002740558113893954,0.0020899549151387475
2009-07-01,14.042725808648537,-0.010506896042793201,0.002775069476173897,0.0007044857273115213
2009-08-01,14.040891604218675,-0.008338027683992166,0.0022295770435345474,0.003283178325968805
2009-09-01,14.037773721851176,-0.001425521643122707,0.001390315565487299,0.005973711973792817
2009-10-01,14.035689719814469,0.0023140413278461835,0.0016580250338176228,0.005079721584396069
2009-11-01,14.03657194307416,0.004871040205678412,-0.0008429604159339021,0.002556630304468399
2009-12-01,14.037853789107714,0.00494876239912756,0.0019157050215277138,0.0015323057083342917
2010-01-01,14.03263603695292,0.00297509927076689,-0.0013922560229318037,-0.0020439455250738092
2010-02-01,14.03271651661173,-0.0006656263979873955,-0.004386646383240489,-0.0015325673497788017
2010-03-01,14.03191142841109,0.0075297021698528255,0.0024640662162465077,-0.0015396316871907345
2010-04-01,14.022036803455046,0.006354803031422662,0.006258386051895215,-0.005166776507582682
2010-05-01,14.008689624759011,-0.005637706689142874,-0.0032981835393925962,-0.004248179428012477
2010-06-01,14.008359836644884,-0.009748606643253055,-0.005413389810993152,0.0009019806373355976
2010-07-01,14.008772054796562,-0.0038188475819342926,-0.00027125714916387267,0.00414229042815073
2010-08-01,14.010666072738315,-0.002734040454996034,0.002434223700166882,0.0015557917102988483
2010-09-01,14.013131152047398,0.0009305968415880272,0.00026804296297378016,-0.0038217219301817096
2010-10-01,14.015753889392151,-0.0006750168406082224,-0.0016203082129884194,-0.00503346761024126
2010-11-01,14.016163071442952,0.00029208061611818437,0.003770540421887958,0.00033760053465314854
2010-12-01,14.016326697394392,0.002098494585879962,0.003728155669232791,0.001486781827459538
2011-01-01,14.017062683035007,0.002611577156407918,-0.0037703295884590204,0.003832090136539179
2011-02-01,14.015999418713678,0.00016319694458033496,-0.004792196390226877,0.006229480532796927
2011-03-01,14.012145849397688,-0.0039432636571063995,-0.001067231121387735,-0.0028809216843903585
2011-04-01,14.006130917572923,-0.0030023653835975495,-0.00160925860676997,-0.007584695835152644
2011-05-01,14.002404976603362,0.006106929532805339,0.0037403196157228535,-0.009681132332715947
2011-06-01,13.998082083513436,0.005307218245230061,0.00267308365529928,-0.002988109513550441
2011-07-01,13.992484508431634,-0.0033169990808463723,-0.0005397495128782737,0.009941460838611249
2011-08-01,13.985084541935725,-0.0026488158764852443,-0.0031994323244184386,0.009181139505193059
2011-09-01,13.980770726829935,0.0023182381768833693,0.002132196363994865,-0.003207064260982051
2011-10-01,13.977969485661976,0.0026476656250729036,0.0015941853768186576,-0.0013821436326413306
2011-11-01,13.976182783353172,-0.009612205996385015,-0.0015981485678331353,0.0011616943691183934
2011-12-01,13.974307569711272,-0.01048786112894895,-0.0007967774201009803,0.002503854032097408
2012-01-01,13.975160375493811,-0.0006487424038681411,0.004234980931251187,0.003873235019431931
2012-02-01,13.978564344400572,0.006320467508007965,0.0031302734471552185,0.0032643476928999604
2012-03-01,13.989967939701426,0.0023304679685409724,-0.0008385273219406741,0.00913205469687739
2012-04-01,14.00967833704191,0.002397022704343499,0.0002127435999330629,0.01017866713631399
2012-05-01,14.024068250950066,0.0028032693635893224,0.0007211952670402866,0.0009090981694832578
2012-06-01,14.025933544869103,0.002124961702005379,0.0007042218600332717,-0.005292496208120667
2012-07-01,14.020978817598476,0.004274235337538457,-0.001837929390790194,-0.012425936693555073
2012-08-01,14.021955459655432,0.0026530507158692984,0.00020786135550032725,-0.0067789150824832944
2012-09-01,14.027067240026565,0.004894634958951372,0.0011998653480116417,0.0036953339519225636
2012-10-01,14.032233541475561,0.00751090517816877,0.00043045606194347386,0.014148196827489912
2012-11-01,14.035208178874184,0.008972773824222458,-0.002031264486989315,0.007645612934165769
2012-12-01,14.041210838060174,-0.004608203840225755,0.0006903933018822528,-0.00452811294836053
2013-01-01,14.045987156645277,-0.012099947601809546,0.00043376675782447194,-0.007817648445504588
2013-02-01,14.046463536169966,-0.007689233439441168,0.00042366739079469085,-0.004712643987881293
2013-03-01,14.045431093557507,0.003391248820641124,0.00017529543178795848,-0.0017538521751738756
2013-04-01,14.047256998085752,0.0012551244148468754,0.004643773698717268,-0.0011638048912026022
2013-05-01,14.052557014447475,-0.0032340272866591135,0.0009982297268358309,0.008092192477292315
2013-06-01,14.054763651011552,-0.0033613477027039096,-0.0031627401663243404,0.005616959001590871
2013-07-01,14.059554173386225,0.0049414303146768646,0.0037379902969068013,0.003708195867597297
2013-08-01,14.069144516276483,0.005655742798426289,0.0029118533441927497,-0.006360532042407385
2013-09-01,14.081330383558921,-0.004949213323598656,-0.005986850156542545,-0.003407204943693287
2013-10-01,14.086529569519515,-0.008154226765563877,-0.007100224288187462,-0.0022375637389053793
2013-11-01,14.084392000952338,0.0026630928212796334,0.002375856100693241,-0.002739136431449296
2013-12-01,14.078490017775684,0.00889724786973467,-0.0006903752446518752,-0.00109046659190426
2014-01-01,14.076489247581506,0.006978333816093141,0.0006101003495668778,-4.669906218168762e-06
2014-02-01,14.079181660454552,0.0038032038173465565,0.003152406976139943,0.00214473309201324
2014-03-01,14.082938901388786,0.002257362262588103,0.0030620631350615213,0.003183270424868212
2014-04-01,14.086377037487493,-0.0020574602079932447,-0.004521369707093825,0.0025849802435367053
2014-05-01,14.092308613813977,-0.0036405350091524014,-0.0008923816844870203,-0.0016682354320778359
2014-06-01,14.102792550394716,1.3776272554721913e-05,0.0015880152120288926,-0.007357932394825184
2014-07-01,14.108851588267733,-0.0008125514346808416,0.001342985619803727,-0.003661226688706165
2014-08-01,14.107956266265077,-0.00646247468029415,0.0015019912999303386,0.008361389583230405
2014-09-01,14.105639634059107,-0.0071002431357278795,0.0028324916071227335,0.008218899054293516
2014-10-01,14.110565384745469,-0.0027108545400089668,0.001543151568354162,-0.006799719526224379
2014-11-01,14.118499874483202,-0.0010859409290375766,-0.0031285358206272207,-0.0020783398677739484
2014-12-01,14.124317912031003,0.0010842851070531623,-0.003961838611148849,0.016495285169412455
2015-01-01,14.129445001560121,0.004746275672486533,0.0008621585655479436,0.011143986989340604
2015-02-01,14.134400557540248,-0.0017697971850534344,0.002511659020843382,-0.008982947410142827
2015-03-01,14.134981952905463,-0.010974297566818336,-0.00033450368406207076,-0.005606991269095474
2015-04-01,14.132144452365823,-0.005171324079309869,3.88784936156128e-05,0.0059946529938024185
2015-05-01,14.133091180761918,0.004972780486156125,0.0012908187493962942,-0.00012931533014892693
2015-06-01,14.139476342493301,0.004967497090756723,0.00017778302877147212,-0.004000485392872122
2015-07-01,14.14732912590414,0.0016679343906265132,-0.0038502358784597845,-0.004198501457423731
2015-08-01,14.148978285565189,0.01960753404536497,-0.003566754187941612,0.0014215329523512565
2015-09-01,14.144958179648523,0.013954893221136189,0.0008272885777760308,-0.00029163975220036775
2015-10-01,14.140271628657477,-0.006535440746379351,0.0008099290485574784,-0.005126507131436142
2015-11-01,14.136941670462429,-0.015712557949255412,-0.0027857293267210537,-0.006558314253201303
2015-12-01,14.133236751764432,0.0004298374877240718,-0.00274464750579817,-0.011304190772950307
2016-01-01,14.128787275077535,-0.005804146209859695,-0.002726450976515693,-0.008220262089515984
2016-02-01,14.124538184435433,0.0016345371151711419,0.0015323062428436174,0.0031223800333055607
2016-03-01,14.124685005754152,0.009128231274447174,0.003731571470348527,0.004903513051852215
2016-04-01,14.133382301579113,0.013000157089315678,0.003342822503114462,0.0008017179449844036
2016-05-01,14.145461577595222,-0.0019175374621909214,-0.0002316694651245399,0.011734980582524202
2016-06-01,14.154835863567893,-0.004687050017588845,0.00026932483991970457,0.008640274401717107
2016-07-01,14.162498736313463,-0.0034987509365898006,-0.0028573128835258643,-0.0034688964252911347
2016-08-01,14.16883991165191,-0.006928817194996384,-0.004125722591785674,-0.009018719263956143
2016-09-01,14.174303257874008,-0.010318149503829588,-0.00032951371443701305,-0.002843961060301936
2016-10-01,14.181680283464797,-0.000902539855889728,0.0067003404720278326,0.007687512104135763
2016-11-01,14.191546855381626,0.002030520702341221,0.004138759952805771,0.003542332489747224
2016-12-01,14.204100748847594,0.0020229822781843154,0.0012970204870583757,0.0042139593035308565
2017-01-01,14.216432026022567,0.002003256627718386,0.0006185117729682332,0.0024825240802162085
2017-02-01,14.222707498917197,0.00041704602615944,-0.001885013025995974,0.0015933302902642055
2017-03-01,14.22609586876701,-0.004684327470897642,-0.00612727368051047,-0.0025906370891881636
2017-04-01,14.226427444750684,-0.006231548197391135,-0.003100620359889561,-0.00063508262544687
2017-05-01,14.222707498917197,-0.0022739507545708193,0.0029033771792015273,-0.004226072272544457
2017-06-01,14.219040461437928,0.0025457844370482263,0.0019465933416462633,0.0077143392152976276
2017-07-01,14.222041764254437,-0.001502249051604565,-0.0012593595973626748,0.004154218447053992
2017-08-01,14.22682519086133,-0.007626532030924338,0.0017616007353140617,-0.00530127379179568
2017-09-01,14.227421513555827,0.006213804897656772,-0.001547146229876617,-0.0033439690773704456
2017-10-01,14.224967687341977,0.01297761188307156,-0.004929750028699331,-0.0025373586236963064
2017-11-01,14.227024004606642,0.005940836897186941,0.0008880238852224664,-0.005077540032869976
2017-12-01,14.230463843944747,-0.006363907921922873,0.003096291453104527,-0.006283026529942504
2018-01-01,14.233826078051258,-2.1796440732302358e-05,-0.0013490842666055158,0.0009844097003206542
2018-02-01,14.239404801540806,-0.0010374531056136505,-0.0008938157155125026,0.005224889977199609
2018-03-01,14.247033200391728,-0.00204054383531016,0.0034875628880648435,-0.002643775639125323
2018-04-01,14.251116822984425,-0.003724370533996435,-0.0010549165594415655,-0.007151945174433294
